post,value
"18. 8. 23.  4:43 <직원 인증>  우리 보좌관님은 정말 멋진 분이세요. 일도 잘 하시고 정도 많으시고 잘 챙겨주시고. 그래서 정말 존경하고 좋아해요. 근데 말을 엄청 못 되게 하세요. 어떤 사람은 진짜 못 됐다고 하기도 하고 어떤 사람은 츤데레라고 하기도 해요. 그런데... 저는 인턴이니까 막내비서이니까 다 괜찮다고 생각했지만 보좌관님의 그런 말투, 단어 하나하나에 정말 스트레스 받아요. 본인이 화가 나면 꼭 저에게 화를 푸셔야하고, 저는 하루종일 죄스러운데 화풀리면 또 신나하세요. 자료 만들어서 보여드리면 물론 칭찬도 해주시지만 허접하다, 이상하다, 왜 이렇게… 더 보기 밖에 못 하냐 라고 꼭 혼내세요. 그리고 다 혼내고 나서 농담이라고 하시구요. 가끔은 머리를 잘라라, 묶어라, 안 이쁘다 외모 지적도 하시구요. 그때도 꼭 농담이라고 하세요. 스트레스라기 보다는 정말 속상하고 제 자신이 초라해보여요. 요즘 안 그런 사람이 없겠지만 저는 전에 우울증 불안증으로 치료를 받은 적이 있는데 요즘 보좌관님이랑 대화를 하다보면 정말 제 자신이 작아지고, 아무짝에도 쓸모없는 사람이 되는 듯한 느낌이라 다시 그때의 느낌이 들어요.  인턴으로 근무하는 1년 정말 죽은 듯이 하찮은 취급도 이겨내고 꼭 멋진 보좌진으로 거듭나고 싶었지만... 위기가 오고 있어요 힘들어요. 보좌관님 혹시 이 글을 보신다면 물론 하찮고 도움안되는 인턴인건 사실이지만 그래도 말을 조금만 예쁘게 해주실 수 있나요? 처음부터 일 엄청 잘하고 싶어요 저도. 회사에 다니는게 아니라 보좌관님한테 예쁨받으려고 사는 사람이 된 것만 같아요. 일을 망치고 싶어하는 인턴은 없어요. 잘하고 싶어서 노력 중이에요. 조금만 믿어주세요.",<직원 인증>
"18. 8. 18.  3:15 <직원 인증>  국회페미가 드디어 모였습니다!   이제 시작하는 국회페미 익명 오픈채팅방을 소개합니다.  오직 국회에서 일하고 있는 ★여성★만 입장할 수 있습니다. (의원실 보좌진, 경호원, 하청업체 직원, 당직자, 사무처 직원 등. 기자 입장 불가.)  자매님, 성님 어서 오세요!   여성혐오와 차별의 전당 대한민국국회의 청동돔 천장을  함께 박살냅시다!   여성이라는 이유로 승급에서 당연히 제외되고,  여성이라는 이유로 사무실의 꽃, 모성애의 화신, 잔심부름꾼 역할만을 강요하는 국회가 과연 민주주의의 전당입니까?   국회가 감히 인권과 평등을 말할 자격이 있습니까?  불평등, 차별, 권위주의, 패거리주의, 반민주주의의 구덩이에서 우리가 받아온 고통을 더는 참지 맙시다.   사랑하는 자매님들의 많은 관심과 연대를 바랍니다.  ★오픈채팅방 입장 방법★  1. 카카오톡 1:1 오픈채팅 인증방=>https://open.kakao.com/o/s3m4WdW입장 2. 입장한 분께, 총대가 간단한 인증 방법 안내 3. 인증 완료 4. 그룹채팅방 비번 공유 5. 그룹채팅방 입장  참 쉽죠?   트위터: @femiassembly 이메일: feminismassembly@gmail.com",<직원 인증>
"18. 8. 20.  10:07  <직원 인증>  국회에서 여성 보좌진으로 일하는 와중에 겪는 차별, 희롱, 무시에 대해 보도하는 기사가 나왔네요. 8급과 9급의 여성비율이 각각 58%, 64%인 반면 4급 보좌관의 여성비율은 7%에 불과합니다. 낮은 직급과 '여성'이 결부되어 여성보좌진 역할 왜곡이 이뤄지는 측면이 있는 것… 더 보기 같습니다. 의원실에 여성이 3명 이상이라도 되면, 그렇게 쉽게 차별하지 못합니다. 남녀 비율만 어느정도 맞춰도 국회 성적폐의 90%가 해결될 것 같다는 생각은 무리일까요.  됐고, 차는 필요한 사람이 타라. 집에서 뭘 배웠는지 적나라하게 보여줄 요량 아니면.   http://news.tf.co.kr/read/ptoday/1731145.htm",<직원 인증>
"18. 8. 17.  11:14  <직원 미인증>  국회에 같은 나이 모임이 있다던데~~~ 95,96 모임도 있나요??",<직원 미인증>
18. 8. 16.  8:12  <직원 인증>  모든 국회의원은 자기 수준에 맞는 보좌진을 가진다.,<직원 인증>
18. 8. 16.  8:05  <직원 미인증>  하루종일 안희정 김지은 뉴스 보도에 머리속에 생각이 둥둥 떠다닌다. ‘그루밍 된 상태’라는 것을 배웠다. 그 일을 당하고도 다른 동료에게 “그 00관 그래도 사람은 좋은 사람이야” 라고 말했던 내 스스로 혐오감이 든다.,<직원 미인증>
"18. 8. 15.  11:33  <직원 미인증>  ""왕년엔 말이야~내가 인턴할땐 말이야~"" 하면서 너는 힘든게 아니라고 꼰대같은 소리하고 있는걸 보고있자면  진심으로 우리 당이, 국회가, 대한민국이 걱정이 된다. 너같은 사람이 그 자리에 있다는게 참 걱정이다. 그래서 요지경인가싶다.",<직원 미인증>
"18. 8. 14.  1:05  <직원 인증>  입법보조원이나 인턴 구하면서 포토샵, 프리미어, 베가스, 에프터이펙트 실력 요구하는 거 볼때마다 어이가 없습니다. 홍보 디자인을 얼마나 하찮게 여기는지 빤히 보여서 화도 나요. 관님들은 편집디자인 프로그램은 고사하고 엑셀이나 파워포인트는 다룰 줄 아시나 궁금합니다. 아랫것들 일 시키려면 관님들도 뉴미디어 공부 좀 하세요. 그림판 겨우 여시는 분이 간담회 포스터 붙이느라 회관 한 바퀴 돌고 온 인턴한테 법 공부 안 한다고 선생질 하시면 되게 웃겨요.",<직원 인증>
"18. 8. 13.  10:50  <직원 미인증>  안녕하세요.  국회입법조사처에서 2018 국정감사정책자료를 발간한 것으로 알고 있는데, 외부 일반인은 혹시 그 자료를 구할 수 있는 방법이 없을까요? 국정감사에 관심이 많은 학생이라 꼭 읽어보고 싶어서 이렇게 여쭈어 봅니다.  아시는 분들에게 부탁을 하는 게 가장 빠른 방법일까요?   답변 해주시면 감사하겠습니다. 그리고 한 주도 힘내시길 바랍니다^^",<직원 미인증>
18. 8. 10.  3:53  <직원 인증>  여러분들 의원실 입법보조원은 어떤가요? 일은 잘하던가요??,<직원 인증>
18. 8. 10.  1:54  <직원 인증>  국회 운영위에 계신 보좌진분들 이번 국감에서 국회사무처에 이것 좀 한 꼭지 질의해주시면 안될까요?  16년까지 국회 통근버스 잘 타고 다녔었는데 17년부터 버스 타는 시간이 앞당겨졌어요. 무려 아침 7시에 버스를 타야 합니다. 그러려면 최소 6시 반에는 일어나야 하구요. 지역과 노선마다 차이는 있겠지만 탑승 시간이 20분이나 당겨졌습니다. 7시 50분쯤 국회 도착하면 시간도 참으로 애매하고 하루 종일 피곤합니다. 그래서 몇 번 타다가 더 이상 이용하지 않게 됐는데 저랑 같은 버스 타던 다른 분들도 똑같은 이유로 지금은 거의 다… 더 보기 통근버스를 안타신다 하더라구요. 버스 시간이 앞당겨진 이유는 최저입찰제로 통근버스업체를 찾다보니까 입찰하는 업체가 없다그러더라구요. 그래서 결국 기존 버스업체가 시간을 앞당겨 주면 국회 통근 한 탕 뛰고 또 다른 회사 통근 버스로 한 탕 더 뛴다고 해서 앞당겨진 걸로 알고 있습니다.  그런데 이럴 거면 대체 누구를 위한 통근버스인가요? 국회 직원들의 복지차원에서 마련된 통근버스제도면 최저입찰제가 아니라 적정가를 주고서라도 직원들이 편리하게 이용할 수 있는 시간에 운행해야 하는 게 아닌가요?  자차로 출퇴근하시는 분들은 무심하게 넘어가실 수 있는 문제지만 아직 차가 없는 저 같은 사회초년생이나 통근버스를 잘 이용하시던 분들에게는 작지만 큰 애로사항입니다. 국회 운영위 보좌진님들! 부디 이 문제 좀 살펴봐주세요! 아마 시간 앞당겨지고 나서 통근버스 이용하는 사람이 확 줄었을 겁니다. 국회사무처에서 예산을 늘려 부디 내년부턴 다시 직원이 편리한 시간에 통근버스를 이용할 수 있길 소망합니다.,<직원 인증>
"18. 8. 10.  12:00  <직원 인증>  여자휴게실을 이용하는 대다수의 무개념+노배려+노예의 3박자를 갖춘 너희들 제발 좀 읽고 개념+예의+배려  갖춰주세요.  남들 다 슬리퍼 벗고 올라오는데 당당하게 슬리퍼 신고 올라오는 너.  사람들 자는데 얼굴에 플래시 비추는 너.  문 닫을 때 끝까지 안 잡고 중간에 놔버려서 큰소리 나게 하는 너.  휴게실 내에 이동하면서 신발 끄는 소리, 발소리 쿵쾅대는 너.  알람 진동으로 안 하는 너.  휴게실은 내 집, 내 방이 아니에요. 제발 다른 사람 생각 좀 합시다.",<직원 인증>
"18. 8. 10.  9:39  <직원 미인증>  이방 사람들은 아침부터 인사를 꼭 씹는데 이게 무슨 똥매너임? '인사'라는거, 인간관계의 기본 중의 기본 아님? 본인 밑바닥 드러내고 있는거 본인만 모르시는 듯.",<직원 미인증>
"18. 8. 10.  8:56  <직원 미인증>  1년 넘게 일했는데 의원님이 내 이름을 모르는 것 같다. 자기를 위해 일하는 사람의 이름 정도는 알고 있는게 예의 아닌가? 민원인, 지역구민, 기자들에게 살갑게 굴던 모습이 떠올라 갑자기 서럽다. 여기를 나가야 하나? 다른 의원실에도 나같은 무명용사들이 있겠지?",<직원 미인증>
"18. 8. 9.  12:12  <직원 인증>  성별무관인듯 사람 구한다 소문내고 어느 기관 맡기실거냐 물어보면,  ''응, 근데 우린 내부 사정상 남성 뽑을 거 같아.''   네네~",<직원 인증>
18. 8. 9.  9:50  <직원 인증>  출근버스에서 신발 벗지 말아주세요. 당신만 몰라요. 당신의 발냄새..  출근버스에 타면 창가부터 앉아주세요. 통로에 앉아서 자고 있으면 저길 어떻게 들어가 앉나..라고 고민해요.  출근버스에서 쩍벌하지 마세요. 출근버스에서 다리 꼬지 마세요. 기본 매너예요.  출근버스에서 가방을 옆 자리에 두고 자지마세요. 늦게 타는 사람은 서서가고 가방은 앉아가는거 아니예요.,<직원 인증>
"18. 8. 9.  5:03  <직원 미인증>  그냥 한탄하는 글입니다...  혹시 국회 인턴/9급직은 영미권 대학 학부 출신을 안좋아 하는 경향이 있나요? 최근에 대학을 졸업한 취준생인데, 5월말부터 지금까지 약 20개 이상의 지원서를 썼는데 면접 후 탈락은 커녕 서류에서 다 떨어지네요.. 대기업 인턴직도 이렇게 서류에서 떨어지지는 않던데..  이력서/자소서를 계속 다듬고 꾸준히 지원하다 보면 한 곳은 불러주겠죠...?",<직원 미인증>
18. 8. 7.  11:38  <직원 미인증>  미스터선샤인을 보니 개화기당시 조선과 지금의 한반도의 상황이 겹치는게 많더군요. 엄청난 사건을 앞두고 한반도에 대한 영향력을 키우기 위해 외세들이 싸우고 있는데 내부적으로도 부조리가 너무 심해서 위에서건 아래서건 모두 썩어있고 그래서 결심했습니다. 이 나라를 위해서 출세하기로요... 출세해서 꼭 다시 조선을 외세에 팔아 넘기도록 하겠습니다. 그리고 어느나라 신민이 되고 싶은지 댓글로 남겨주시면 참고하도록 하겠습니다.,<직원 미인증>
"18. 8. 7.  10:22  <직원 미인증>  보좌관님, 비서관님께서 정무에 매달릴 수록 우리는 격무에 시달려요. 부끄럽지 않으신가요?",<직원 미인증>
"18. 8. 4.  5:12  <직원 미인증>  원래 인턴, 막내가 이렇게 자존감 낮아지는 일 맞겠죠? 송별회 환영회도 인턴만 빠지고 어디서나 열외. 하기 싫은 일 맡게 되는건 너무 잘 알고 있었지만 근로조건 바뀌고 나서 곧 떠날 사람으로만 인식되는 게 너무 속상해요... 오히려 일을 주면 기쁘달까...",<직원 미인증>
"18. 8. 2  2:18  <직원 미인증>  안녕하세요 미국 연예기획사에서 publicist로 일하고있는 한국인입니다. 제 꿈이 정치인의 publicist가 되는건데 한국에도 그런 직종이 있는지 궁금합니다. Publicist가 주로 하는 일은 클라이언트의 이미지를 좋게 만들기 위해 인터뷰를 잡아주고, 클라이언트 관련 보도가 나갈때 보도방향을 설정해주는 것입니다. 가끔씩 협찬이나 스폰을 받아주기도 하죠. 또, 고모부가 현재 상원의원이신데 고모부나 고모부 coworker의 reference가 한국 내 정당에 취직하는데 도움이 되는지도 알고 싶습니다. 관련경력으로는 현 뉴욕시장 캠페인 publicist, 뉴욕주 대변인 비서, 국회 상원의원 junior publicist가 있습니다.",<직원 미인증>
"18. 8. 1  1:50  <직원 미인증>  구조조정을 몰랐던건 아니지만 깊은 가슴시림은 어쩔 수 없나보다. 그간 아니겠지, 몇 번이고 가슴을 추려봐도 불안함은 떨치지 못했었다. 오늘 결국 결론이 났다.  나는 이곳의 역사 옆에서 흐름과 변화를 온몸으로 느끼고 싶었다. 보탬이 된다면 무슨일을 하더라도 경험하며 돕고 싶었다. 평범한 사회초년생이 가지기에는 큰 꿈이었지만 풋내기는 겁도 없이 부딪혔다.   밤을 새고 주말과 휴식을 반납하며 뭐든 닥치는대로 했다. 일의 능률은 올라갔고 관행과 변화를 지켜보았다. 많은 것을 만들어 내기도 했고 인맥도 넓어졌다. 내 영역이 잡혀갈 때… 더 보기 쯤이면 새로운 것을 공부했다. 안주하지 않았다. 더 많은 일이 주어졌다. 3인분,4인분과 같은 노동에도 약한모습 보이지 않았다. 과로는 일상이 되었고 성격은 예민해졌다. 정신적,육체적 고비를 수도 없이 견뎠다. 이곳에 가까이 있는것만으로도, 직간접적으로 보고 배우는것만으로도 감사했다.  누구에게 손가락질 받고 싶지 않았다. 인정받아도 자만하지 않았다. 겸손하게 묵묵히 일했다. 부당한 처우에도 감정을 숨기고 끝까지 버텼다. 가족 사랑 친구 건강, 다 챙기지 못했다. '나'의 많은것을 걸었었다.  그렇게 일했다.  하지만 현실은 생각보다 매몰찼다. 통합과 선거패배의 결과는 칼날이 되어 당과 선배동지들을 무참히 때렸고, 국민들은 외면했다.  이 많은 부담과 책임이 난데없이 꽂혔다. 생계가 걸린 근로자들은 눈앞이 캄캄해졌다. '애당심'이라는 말이 무색해지는 순간이었다. 계약직 노동자들에 대해 많이 들어보았지만 이토록 가슴시릴줄은 몰랐다. 누군가는 마지막 발악을 한다. 하지만 누구도 살아남을 수 없는것 같다.  국회에 있는 친한 비서님은 이렇게 말한다.  ""그래도 당직자가 낫지""  정치권이 치외법권이라는 말, 들어보았을까... 정당조직도 마찬가지임을 부정할 수 없을 것이다.  누군가에게 잘못이나 책임이 있는것은 아니다. 하지만, 그러기에 이런 호소를 들어줄 그 누군가도 없다.   이렇게 나의 뒤엔 아무도 없었다. 이렇게 나의 젊은시절 여름 곁에는 슬프지만 강한 더위만이 남아있었다.",<직원 미인증>
